fig|56099.17.peg.6204	56099.17	cds157578_157935	Lentzea sp. cc55	56099.17.36.1	36.1	1	31414..31770	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6205	56099.17	cds157980_161247	Lentzea sp. cc55	56099.17.36.1	36.1	1	31816..35082	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6206	56099.17	cds161253_161889	Lentzea sp. cc55	56099.17.36.1	36.1	1	35089..35724	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6207	56099.17	cds161961_162606	Lentzea sp. cc55	56099.17.36.1	36.1	1	35797..36441	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6208	56099.17	cds162607_163714	Lentzea sp. cc55	56099.17.36.1	36.1	1	36443..37549	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6209	56099.17	cds163710_163854	Lentzea sp. cc55	56099.17.36.1	36.1	1	37546..37689	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6210	56099.17	cds164055_164292	Lentzea sp. cc55	56099.17.36.1	36.1	1	37891..38127	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6211	56099.17	cds164674_165379	Lentzea sp. cc55	56099.17.36.1	36.1	1	38510..39214	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6212	56099.17	cds165861_166890	Lentzea sp. cc55	56099.17.36.1	36.1	1	39697..40725	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6213	56099.17	cds166886_169229	Lentzea sp. cc55	56099.17.36.1	36.1	1	40722..43064	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6214	56099.17	cds169729_169870	Lentzea sp. cc55	56099.17.36.1	36.1	1	43565..43705	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6215	56099.17	cds170132_170762	Lentzea sp. cc55	56099.17.36.1	36.1	1	43968..44597	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6216	56099.17	cds171121_171262	Lentzea sp. cc55	56099.17.36.1	36.1	1	44957..45097	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6217	56099.17	cds171316_171685	Lentzea sp. cc55	56099.17.36.1	36.1	1	45152..45520	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6218	56099.17	cds171887_172253	Lentzea sp. cc55	56099.17.36.1	36.1	1	45723..46088	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6219	56099.17	cds172259_172676	Lentzea sp. cc55	56099.17.36.1	36.1	1	46095..46511	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6220	56099.17	cds173131_173590	Lentzea sp. cc55	56099.17.36.1	36.1	1	46967..47425	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6221	56099.17	cds173727_174123	Lentzea sp. cc55	56099.17.36.1	36.1	1	47563..47958	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6222	56099.17	cds174385_175603	Lentzea sp. cc55	56099.17.36.1	36.1	1	48221..49438	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6223	56099.17	cds175631_175763	Lentzea sp. cc55	56099.17.36.1	36.1	1	49467..49598	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6224	56099.17	cds175967_176747	Lentzea sp. cc55	56099.17.36.1	36.1	1	49803..50582	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6225	56099.17	cds176823_177132	Lentzea sp. cc55	56099.17.36.1	36.1	1	50659..50967	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6226	56099.17	cds177181_177469	Lentzea sp. cc55	56099.17.36.1	36.1	1	51017..51304	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6227	56099.17	cds177576_177726	Lentzea sp. cc55	56099.17.36.1	36.1	1	51412..51561	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6228	56099.17	cds177737_178004	Lentzea sp. cc55	56099.17.36.1	36.1	1	51573..51839	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6229	56099.17	cds178000_179431	Lentzea sp. cc55	56099.17.36.1	36.1	1	51836..53266	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6230	56099.17	cds179427_180501	Lentzea sp. cc55	56099.17.36.1	36.1	1	53263..54336	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6231	56099.17	cds181289_181472	Lentzea sp. cc55	56099.17.36.1	36.1	1	55125..55307	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6232	56099.17	cds181483_181798	Lentzea sp. cc55	56099.17.36.1	36.1	1	55319..55633	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6233	56099.17	cds181791_182244	Lentzea sp. cc55	56099.17.36.1	36.1	1	55627..56079	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6234	56099.17	cds182413_182641	Lentzea sp. cc55	56099.17.36.1	36.1	1	56249..56476	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6235	56099.17	cds182973_184320	Lentzea sp. cc55	56099.17.36.1	36.1	1	56809..58155	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6236	56099.17	cds184607_184700	Lentzea sp. cc55	56099.17.36.1	36.1	1	58443..58535	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6237	56099.17	cds184731_185127	Lentzea sp. cc55	56099.17.36.1	36.1	1	58567..58962	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6238	56099.17	cds185126_185264	Lentzea sp. cc55	56099.17.36.1	36.1	1	58962..59099	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6239	56099.17	cds185514_186339	Lentzea sp. cc55	56099.17.36.1	36.1	1	59350..60174	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6240	56099.17	cds186361_186952	Lentzea sp. cc55	56099.17.36.1	36.1	1	60197..60787	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6241	56099.17	cds186948_188061	Lentzea sp. cc55	56099.17.36.1	36.1	1	60784..61896	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6242	56099.17	cds188324_188888	Lentzea sp. cc55	56099.17.36.1	36.1	1	62160..62723	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6243	56099.17	cds189095_189620	Lentzea sp. cc55	56099.17.36.1	36.1	1	62931..63455	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6244	56099.17	cds189703_190639	Lentzea sp. cc55	56099.17.36.1	36.1	1	63539..64474	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6245	56099.17	cds191306_192446	Lentzea sp. cc55	56099.17.36.1	36.1	1	65142..66281	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6246	56099.17	cds192799_193024	Lentzea sp. cc55	56099.17.36.1	36.1	1	66635..66859	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6247	56099.17	cds193282_194692	Lentzea sp. cc55	56099.17.36.1	36.1	1	67118..68527	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6248	56099.17	cds194863_196048	Lentzea sp. cc55	56099.17.36.1	36.1	1	68699..69883	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6249	56099.17	cds196044_196545	Lentzea sp. cc55	56099.17.36.1	36.1	1	69880..70380	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6250	56099.17	cds196547_196967	Lentzea sp. cc55	56099.17.36.1	36.1	1	70383..70802	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6251	56099.17	cds197110_198430	Lentzea sp. cc55	56099.17.36.1	36.1	1	70946..72265	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6252	56099.17	cds198849_199140	Lentzea sp. cc55	56099.17.36.1	36.1	1	72685..72975	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6253	56099.17	cds199282_199654	Lentzea sp. cc55	56099.17.36.1	36.1	1	73118..73489	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6254	56099.17	cds199650_200259	Lentzea sp. cc55	56099.17.36.1	36.1	1	73486..74094	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6255	56099.17	cds200255_200645	Lentzea sp. cc55	56099.17.36.1	36.1	1	74091..74480	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6256	56099.17	cds200641_201898	Lentzea sp. cc55	56099.17.36.1	36.1	1	74477..75733	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6257	56099.17	cds201894_203151	Lentzea sp. cc55	56099.17.36.1	36.1	1	75730..76986	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6258	56099.17	cds203152_203401	Lentzea sp. cc55	56099.17.36.1	36.1	1	76988..77236	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6259	56099.17	cds203397_203856	Lentzea sp. cc55	56099.17.36.1	36.1	1	77233..77691	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6260	56099.17	cds203840_204170	Lentzea sp. cc55	56099.17.36.1	36.1	1	77676..78005	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6261	56099.17	cds204162_205710	Lentzea sp. cc55	56099.17.36.1	36.1	1	77998..79545	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6262	56099.17	cds205706_206381	Lentzea sp. cc55	56099.17.36.1	36.1	1	79542..80216	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6263	56099.17	cds206578_206953	Lentzea sp. cc55	56099.17.36.1	36.1	1	80414..80788	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6264	56099.17	cds206949_208050	Lentzea sp. cc55	56099.17.36.1	36.1	1	80785..81885	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6265	56099.17	cds208046_209543	Lentzea sp. cc55	56099.17.36.1	36.1	1	81882..83378	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6266	56099.17	cds209532_210759	Lentzea sp. cc55	56099.17.36.1	36.1	1	83368..84594	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6267	56099.17	cds211078_212482	Lentzea sp. cc55	56099.17.36.1	36.1	1	84914..86317	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6268	56099.17	cds212468_213080	Lentzea sp. cc55	56099.17.36.1	36.1	1	86304..86915	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6269	56099.17	cds213140_214364	Lentzea sp. cc55	56099.17.36.1	36.1	1	86976..88199	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6270	56099.17	cds214475_215030	Lentzea sp. cc55	56099.17.36.1	36.1	1	88311..88865	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6271	56099.17	cds215016_216186	Lentzea sp. cc55	56099.17.36.1	36.1	1	88852..90021	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6272	56099.17	cds216314_216893	Lentzea sp. cc55	56099.17.36.1	36.1	1	90150..90728	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6273	56099.17	cds216966_218487	Lentzea sp. cc55	56099.17.36.1	36.1	1	90802..92322	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6274	56099.17	cds218645_218759	Lentzea sp. cc55	56099.17.36.1	36.1	1	92481..92594	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6275	56099.17	cds218776_218899	Lentzea sp. cc55	56099.17.36.1	36.1	1	92612..92734	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6276	56099.17	cds219338_219473	Lentzea sp. cc55	56099.17.36.1	36.1	1	93174..93308	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6277	56099.17	cds219720_223131	Lentzea sp. cc55	56099.17.36.1	36.1	1	93556..96966	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6278	56099.17	cds223219_225856	Lentzea sp. cc55	56099.17.36.1	36.1	1	97055..99691	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6279	56099.17	cds226113_226245	Lentzea sp. cc55	56099.17.36.1	36.1	1	99949..100080	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6280	56099.17	cds226244_226373	Lentzea sp. cc55	56099.17.36.1	36.1	1	100080..100208	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6281	56099.17	cds226468_226777	Lentzea sp. cc55	56099.17.36.1	36.1	1	100304..100612	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6282	56099.17	cds226773_227193	Lentzea sp. cc55	56099.17.36.1	36.1	1	100609..101028	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6283	56099.17	cds227186_227915	Lentzea sp. cc55	56099.17.36.1	36.1	1	101022..101750	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6284	56099.17	cds228016_228544	Lentzea sp. cc55	56099.17.36.1	36.1	1	101852..102379	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6285	56099.17	cds228536_229583	Lentzea sp. cc55	56099.17.36.1	36.1	1	102372..103418	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6286	56099.17	cds229611_230448	Lentzea sp. cc55	56099.17.36.1	36.1	1	103447..104283	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6287	56099.17	cds230546_231878	Lentzea sp. cc55	56099.17.36.1	36.1	1	104382..105713	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6288	56099.17	cds231918_232338	Lentzea sp. cc55	56099.17.36.1	36.1	1	105754..106173	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6289	56099.17	cds232307_232790	Lentzea sp. cc55	56099.17.36.1	36.1	1	106143..106625	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6290	56099.17	cds232814_233558	Lentzea sp. cc55	56099.17.36.1	36.1	1	106650..107393	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6291	56099.17	cds233673_233916	Lentzea sp. cc55	56099.17.36.1	36.1	1	107509..107751	+	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6292	56099.17	cds234331_235423	Lentzea sp. cc55	56099.17.36.1	36.1	1	108167..109258	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6293	56099.17	cds235762_236686	Lentzea sp. cc55	56099.17.36.1	36.1	1	109598..110521	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6294	56099.17	cds236813_237296	Lentzea sp. cc55	56099.17.36.1	36.1	1	110649..111131	-	NRPS-like PKS-like T2PKS	NRP	Polyketide		xantholipin	c00036_CC55NOD..	complete
fig|56099.17.peg.6334	56099.17	cds283777_284029	Lentzea sp. cc55	56099.17.36.2	36.2	2	26..277	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6335	56099.17	cds284269_285715	Lentzea sp. cc55	56099.17.36.2	36.2	2	518..1963	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6336	56099.17	cds285809_286394	Lentzea sp. cc55	56099.17.36.2	36.2	2	2058..2642	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6337	56099.17	cds286380_286833	Lentzea sp. cc55	56099.17.36.2	36.2	2	2629..3081	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6338	56099.17	cds286837_289378	Lentzea sp. cc55	56099.17.36.2	36.2	2	3086..5626	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6339	56099.17	cds289495_290818	Lentzea sp. cc55	56099.17.36.2	36.2	2	5744..7066	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6340	56099.17	cds290912_291995	Lentzea sp. cc55	56099.17.36.2	36.2	2	7161..8243	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6341	56099.17	cds292087_292309	Lentzea sp. cc55	56099.17.36.2	36.2	2	8336..8557	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6342	56099.17	cds292751_292979	Lentzea sp. cc55	56099.17.36.2	36.2	2	9000..9227	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6343	56099.17	cds293062_293290	Lentzea sp. cc55	56099.17.36.2	36.2	2	9311..9538	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6344	56099.17	cds293556_293673	Lentzea sp. cc55	56099.17.36.2	36.2	2	9805..9921	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6345	56099.17	cds293708_293873	Lentzea sp. cc55	56099.17.36.2	36.2	2	9957..10121	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6346	56099.17	cds293906_295019	Lentzea sp. cc55	56099.17.36.2	36.2	2	10155..11267	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6347	56099.17	cds295403_296003	Lentzea sp. cc55	56099.17.36.2	36.2	2	11652..12251	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6348	56099.17	cds296362_296947	Lentzea sp. cc55	56099.17.36.2	36.2	2	12611..13195	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6349	56099.17	cds297093_298212	Lentzea sp. cc55	56099.17.36.2	36.2	2	13342..14460	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6350	56099.17	cds298293_298770	Lentzea sp. cc55	56099.17.36.2	36.2	2	14542..15018	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6351	56099.17	cds299132_299963	Lentzea sp. cc55	56099.17.36.2	36.2	2	15381..16211	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6352	56099.17	cds300579_300723	Lentzea sp. cc55	56099.17.36.2	36.2	2	16828..16971	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6353	56099.17	cds301239_302817	Lentzea sp. cc55	56099.17.36.2	36.2	2	17488..19065	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6354	56099.17	cds302816_303575	Lentzea sp. cc55	56099.17.36.2	36.2	2	19065..19823	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6355	56099.17	cds303752_308261	Lentzea sp. cc55	56099.17.36.2	36.2	2	20001..24509	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6356	56099.17	cds308386_308878	Lentzea sp. cc55	56099.17.36.2	36.2	2	24635..25126	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6357	56099.17	cds309061_309598	Lentzea sp. cc55	56099.17.36.2	36.2	2	25310..25846	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6358	56099.17	cds309688_309982	Lentzea sp. cc55	56099.17.36.2	36.2	2	25937..26230	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6359	56099.17	cds310504_310669	Lentzea sp. cc55	56099.17.36.2	36.2	2	26753..26917	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6360	56099.17	cds310704_313017	Lentzea sp. cc55	56099.17.36.2	36.2	2	26953..29265	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6361	56099.17	cds313091_319535	Lentzea sp. cc55	56099.17.36.2	36.2	2	29340..35783	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6362	56099.17	cds320202_320856	Lentzea sp. cc55	56099.17.36.2	36.2	2	36451..37104	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6363	56099.17	cds321308_321773	Lentzea sp. cc55	56099.17.36.2	36.2	2	37557..38021	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6364	56099.17	cds322090_323026	Lentzea sp. cc55	56099.17.36.2	36.2	2	38339..39274	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6365	56099.17	cds323022_323628	Lentzea sp. cc55	56099.17.36.2	36.2	2	39271..39876	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6366	56099.17	cds323624_324758	Lentzea sp. cc55	56099.17.36.2	36.2	2	39873..41006	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6367	56099.17	cds324760_325468	Lentzea sp. cc55	56099.17.36.2	36.2	2	41009..41716	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6368	56099.17	cds325464_326349	Lentzea sp. cc55	56099.17.36.2	36.2	2	41713..42597	-	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6369	56099.17	cds326479_327046	Lentzea sp. cc55	56099.17.36.2	36.2	2	42728..43294	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6370	56099.17	cds327042_327705	Lentzea sp. cc55	56099.17.36.2	36.2	2	43291..43953	+	T1PKS	Polyketide			4-Z-annimycin	c00036_CC55NOD..	complete
fig|56099.17.peg.6540	56099.17	cds83_611	Lentzea sp. cc55	56099.17.26.1	26.1	1	1..528	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..	complete
fig|56099.17.peg.6541	56099.17	cds854_1787	Lentzea sp. cc55	56099.17.26.1	26.1	1	772..1704	+	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..	complete
fig|56099.17.peg.6542	56099.17	cds2089_2959	Lentzea sp. cc55	56099.17.26.1	26.1	1	2007..2876	-	T1PKS	Polyketide			pimaricin	c00026_CC55NOD..	complete
